u,v,corridor,corridor_type,approx_edge_betweenness
2970143325,2970143321,Bay Leaf Tree Drive,Named corridor,0.0005091649694501018
5318904035,5113079951,Cockspur Tree Drive,Named corridor,0.0005091649694501018
5105897027,6691510094,Skyline Drive,Named corridor,0.0005091649694501018
5105897027,6691510093,Unnamed / Residential,Residual road group,0.0005091649694501018
4283266865,5080854242,Mozart Road,Named corridor,0.0005091649694501018
4283266865,5081070493,Unnamed / Residential,Residual road group,0.0005091649694501018
271803514,271804147,Beacon Hill Road,Named corridor,0.0005091649694501018
5105900094,5105900101,Unnamed / Living Street,Residual road group,0.0005091649694501018
5101854019,5119424572,Unnamed / Residential,Residual road group,0.0005091649694501018
272111918,5122828188,Sr. Patientia Road,Named corridor,0.0005091649694501018
272111684,1791624398,Sr. Agnus Drive,Named corridor,0.0005091649694501018
272111694,5107203669,Simpson Bay Road,Named corridor,0.0005091649694501018
5107184558,5105851869,Unnamed / Residential,Residual road group,0.0005091649694501018
5107184558,5107184561,Unnamed / Residential,Residual road group,0.0005091649694501018
5106084657,5106278527,Madrid Road,Named corridor,0.0005091649694501018
5106084657,5106278571,Unnamed / Residential,Residual road group,0.0005091649694501018
5103937178,5103937180,Unnamed / Residential,Residual road group,0.0005091649694501018
5109568453,5109568458,Unnamed / Unclassified,Residual road group,0.0005091649694501018
272111686,5095598213,Sr. Clara Drive,Named corridor,0.0005091649694501018
5111747793,5111747795,Unnamed / Residential,Residual road group,0.0005091649694501018
271804495,1874920957,Unnamed / Residential,Residual road group,0.0005091649694501018
1927340436,4284485801,Industrie Drive,Named corridor,0.0005091649694501018
271803838,271804512,White Sands Drive,Named corridor,0.0005091649694501018
1753978285,7507271240,Sun Cactus Drive,Named corridor,0.0005091649694501018
5107885218,5107885221,Unnamed / Residential,Residual road group,0.0005091649694501018
1946850598,1760740345,Mango Road,Named corridor,0.0005091649694501018
5105707340,303244626,Panama Road,Named corridor,0.0005091649694501018
4284366861,5105271247,Unnamed / Residential,Residual road group,0.0005091649694501018
1927155600,1927155563,Unnamed / Residential,Residual road group,0.0005091649694501018
5105831443,5105831444,Unnamed / Residential,Residual road group,0.0005091649694501018
303246886,1927155683,Aaron Jacbo's Drive,Named corridor,0.0005091649694501018
4283387739,4283387745,Unnamed / Residential,Residual road group,0.0005091649694501018
5109558952,4274611901,Unnamed / Residential,Residual road group,0.0005091649694501018
3194144108,303246305,Canoe Shell Road,Named corridor,0.0005091649694501018
4024314855,5108046887,Chestnut Turban Shell Road,Named corridor,0.0005091649694501018
3708335156,303246894,Unnamed / Residential,Residual road group,0.0005091649694501018
5092713942,5092713943,Clarinet Drive,Named corridor,0.0005091649694501018
5092713942,5115707740,Cay Bay Road,Named corridor,0.0005091649694501018
250656258,5107829534,Nile Road,Named corridor,0.0005091649694501018
4284327642,4284327644,Cerus Cactus Drive,Named corridor,0.0005091649694501018
5130592914,5130592910,Sunflower Road,Named corridor,0.0005091649694501018
5081703451,5128467520,Unnamed / Residential,Residual road group,0.0005091649694501018
4284485794,4284485806,Goglet Drive,Named corridor,0.0005091649694501018
5079837095,2669956224,Unnamed / Residential,Residual road group,0.0005091649694501018
5079837095,5079837097,Unnamed / Residential,Residual road group,0.0005091649694501018
303255086,5079888067,Monte Vista Road,Named corridor,0.0005091649694501018
303255078,5079888069,Unnamed / Residential,Residual road group,0.0005091649694501018
1947783689,3456873815,Claw Cactus Road,Named corridor,0.0005091649694501018
3656717365,3656717364,Waterfowl Road,Named corridor,0.0005091649694501018
5116691676,5116078340,Unnamed / Residential,Residual road group,0.0005091649694501018
303254183,9812426905,Pelican Road,Named corridor,0.0005091649694501018
1840729270,303291128,Sugar Hill Drive,Named corridor,0.0005091649694501018
303291325,3833305166,Unnamed / Residential,Residual road group,0.0005091649694501018
303291325,3833307267,Unnamed / Residential,Residual road group,0.0005091649694501018
1947060981,1947060978,Sand Piper Drive,Named corridor,0.0005091649694501018
1947060981,303255185,Sand Piper Drive,Named corridor,0.0005091649694501018
1927155411,1927155427,Frangipani Road,Named corridor,0.0005091649694501018
558701475,4282055239,Turnstone Road,Named corridor,0.0005091649694501018
1033360489,2670241143,Spinel Road,Named corridor,0.0005091649694501018
319861598,2670241430,Citrine Road,Named corridor,0.0005091649694501018
1927155684,1927155685,Cordia Road,Named corridor,0.0005091649694501018
1918592981,9393783456,Unnamed / Residential,Residual road group,0.0005091649694501018
303239887,303239908,Stiltwalker Drive,Named corridor,0.0005091649694501018
1840729284,1927155540,Maubay Drive,Named corridor,0.0005091649694501018
5106010107,5106010115,Unnamed / Residential,Residual road group,0.0005091649694501018
4284485848,4284485857,Killebarn Drive,Named corridor,0.0005091649694501018
4284327642,4284327637,Old Man Cactus Road,Named corridor,0.0005091649694501018
3657008615,3657008622,Lake's Drive,Named corridor,0.0005091649694501018
271824215,3657008834,St Johns Drive,Named corridor,0.0005091649694501018
5106010104,13478526509,Unnamed / Residential,Residual road group,0.0005091649694501018
271824217,4284327638,Tortola Drive,Named corridor,0.0005091649694501018
5082464649,5082464645,Unnamed / Residential,Residual road group,0.0005091649694501018
4284401900,4284401673,Unnamed / Residential,Residual road group,0.0005091649694501018
1946875644,1946875622,Unnamed / Residential,Residual road group,0.0005091649694501018
1927155733,1927155432,St John's Estate Road,Named corridor,0.0005091649694501018
1927155478,6691214496,Unnamed / Residential,Residual road group,0.0005091649694501018
3657008615,4284401954,Unnamed / Residential,Residual road group,0.0005091649694501018
4283199039,4283199033,Unresolved multi-name edge,Residual road group,0.0005091649694501018
5094587590,5082319410,Peridot Road,Named corridor,0.0005091649694501018
1033359743,4283201338,Unnamed / Residential,Residual road group,0.0005091649694501018
558702365,558702373,Yellow Bird Road,Named corridor,0.0005091649694501018
1967799955,3980929747,Unnamed / Residential,Residual road group,0.0005091649694501018
5128328500,1927155362,Camelia Road,Named corridor,0.0005091649694501018
1927155295,1927155381,Cannegieter Drive,Named corridor,0.0005091649694501018
3657225828,3657225829,Gooseberry Drive,Named corridor,0.0005091649694501018
4283387759,5092806102,Guitar Drive,Named corridor,0.0005091649694501018
5081517596,5081517598,Unnamed / Residential,Residual road group,0.0005091649694501018
303239075,1111847295,Kiwi Drive,Named corridor,0.0005091649694501018
4284362455,12747121527,Unnamed / Residential,Residual road group,0.0005091649694501018
5105707323,5106278572,Unnamed / Residential,Residual road group,0.0005091649694501018
4284362474,4284362486,Unnamed / Residential,Residual road group,0.0005091649694501018
5082084403,5105831442,Unnamed / Residential,Residual road group,0.0005091649694501018
1967799955,4283347872,Zo Zo Moran Road,Named corridor,0.0005091649694501018
5113285796,9816259075,Unnamed / Residential,Residual road group,0.0005091649694501018
1947004269,1947004277,Unnamed / Residential,Residual road group,0.0005091649694501018
303239084,5081517606,Unnamed / Residential,Residual road group,0.0005091649694501018
1927155409,5092713968,Unnamed / Residential,Residual road group,0.0005091649694501018
2970143270,5106228493,Unnamed / Residential,Residual road group,0.0005091649694501018
2970143270,5081026606,Unnamed / Residential,Residual road group,0.0005091649694501018
4282056976,558701512,Pelican Road,Named corridor,0.0005091649694501018
5105705504,5105705507,Richardson Drive,Named corridor,0.0005091649694501018
4284362426,4284362423,North Spring Drive,Named corridor,0.0005091649694501018
5082464650,5082464654,Unnamed / Residential,Residual road group,0.0005091649694501018
4284327620,4284327612,Margaret Bruces's Drive,Named corridor,0.0005091649694501018
5105967514,5115201048,Cay Bay Road,Named corridor,0.0005091649694501018
5094587590,5094587594,Unnamed / Residential,Residual road group,0.0005091649694501018
4282055225,4282055227,Pigeon Drive,Named corridor,0.0005091649694501018
1947004247,5081254501,Kudu Drive,Named corridor,0.0005091649694501018
1946839582,1946839571,Gladiola Road,Named corridor,0.0005091649694501018
4284327710,4284327717,Brown Drive,Named corridor,0.0005091649694501018
4284327662,5107286877,Old Man Cactus Road,Named corridor,0.0005091649694501018
4284327643,6695229429,Unnamed / Residential,Residual road group,0.0005091649694501018
4283212568,5105823081,Unnamed / Residential,Residual road group,0.0005091649694501018
5081594427,5081594434,Unnamed / Residential,Residual road group,0.0005091649694501018
1840729279,303243941,Emancipation Drive,Named corridor,0.0005091649694501018
303253115,542329660,Mockingbird Road,Named corridor,0.0005091649694501018
1795530427,1795530464,Escargot Drive,Named corridor,0.0005091649694501018
1795530479,3921197998,Tamarind Hill Road,Named corridor,0.0005091649694501018
5106110776,5106110738,Unnamed / Residential,Residual road group,0.0005091649694501018
5106110776,5106110782,Unnamed / Residential,Residual road group,0.0005091649694501018
7514153253,12756495700,Unnamed / Residential,Residual road group,0.0005091649694501018
4284327745,5082413267,Sofia Drive,Named corridor,0.0005091649694501018
3656813311,7507190054,Prickle Pear Road,Named corridor,0.0005091649694501018
4274611894,5079937303,Unnamed / Residential,Residual road group,0.0005091649694501018
5105839629,5105839631,Unnamed / Residential,Residual road group,0.0005091649694501018
3456873952,3456873958,Meadowlands Drive,Named corridor,0.0005091649694501018
4723309836,4723309835,Daffodil Drive,Named corridor,0.0005091649694501018
1795509316,1795509353,Rice Hill Estate Drive,Named corridor,0.0005091649694501018
303245896,3713084523,Experimental Estate Drive,Named corridor,0.0005091649694501018
303245898,4274611951,Merite Shell Road,Named corridor,0.0005091649694501018
5107794662,5107794663,Grand Caicos Drive,Named corridor,0.0005091649694501018
271824167,5105895355,Pinel Key Drive,Named corridor,0.0005091649694501018
1840737733,3656982143,Eleuthera Drive,Named corridor,0.0005091649694501018
303245895,3712985678,Unnamed / Residential,Residual road group,0.0005091649694501018
4284453027,5128327743,Begonia Drive,Named corridor,0.0005091649694501018
1795509372,1795509380,Count Basie Drive,Named corridor,0.0005091649694501018
1795509313,1795509304,Louis Armstrong Drive,Named corridor,0.0005091649694501018
1795509297,5087353744,Rice Hill Estate Road,Named corridor,0.0005091649694501018
1795509338,1795509334,Benny Goodman Drive,Named corridor,0.0005091649694501018
1795427878,1795427879,Coconut Palm Drive,Named corridor,0.0005091649694501018
4283347877,4283347873,Unnamed / Residential,Residual road group,0.0005091649694501018
271993335,5119570497,Fort Oranje Drive,Named corridor,0.0005091649694501018
1795515894,5108089386,Unnamed / Residential,Residual road group,0.0005091649694501018
1973313619,1795509347,Defiance Road,Named corridor,0.0005091649694501018
271976491,9136848839,Green Star Shell Road,Named corridor,0.0005091649694501018
1795509336,1795509364,Rice Hill Estate Road,Named corridor,0.0005091649694501018
4283126300,2970143349,Surf Clam Road,Named corridor,0.0005091649694501018
5298475118,1927155665,Aaron Jacbo's Drive,Named corridor,0.0005091649694501018
5651208579,3456889766,Unnamed / Residential,Residual road group,0.0005091649694501018
5103667447,5106579605,Mathew's Lane,Named corridor,0.0005091649694501018
1795421200,5298457699,Unnamed / Unclassified,Residual road group,0.0005091649694501018
5107794655,5116288834,Unnamed / Residential,Residual road group,0.0005091649694501018
5109568425,3283102175,Oyster Pond Road,Named corridor,0.0005091649694501018
5109568425,5109568420,Unnamed / Residential,Residual road group,0.0005091649694501018
1795509336,1795509351,Rice Hill Estate Road,Named corridor,0.0005091649694501018
5105823059,303290954,Unnamed / Residential,Residual road group,0.0005091649694501018
5105823059,5105823065,Unnamed / Residential,Residual road group,0.0005091649694501018
303255095,3880564017,Monte Vista Drive,Named corridor,0.0005091649694501018
3880564008,2669956221,Unnamed / Residential,Residual road group,0.0005091649694501018
3880564008,5079807556,King Bird Drive,Named corridor,0.0005091649694501018
1927340429,1946875614,Red Rose Drive,Named corridor,0.0005091649694501018
271802937,1791647091,Doodle Doo Cactus Drive,Named corridor,0.0005091649694501018
271802937,7510506371,Doodle Doo Cactus Drive,Named corridor,0.0005091649694501018
5108089387,5108089390,Surf Clam Road,Named corridor,0.0005091649694501018
1791649374,1791649407,Duke Drive,Named corridor,0.0005091649694501018
5108046892,5108046897,Pen Shell Road,Named corridor,0.0005091649694501018
5108046892,5109211164,Pen Shell Road,Named corridor,0.0005091649694501018
5081546080,5081546082,Unnamed / Residential,Residual road group,0.0005091649694501018
5081594005,5109214774,Unnamed / Residential,Residual road group,0.0005091649694501018
1840729280,303239913,Independence Drive,Named corridor,0.0005091649694501018
4284328374,5082084168,Unnamed / Residential,Residual road group,0.0005091649694501018
5322445660,5322445657,Unnamed / Residential,Residual road group,0.0005091649694501018
